excellences	2.5	0.92195	[4, 2, 2, 2, 4, 3, 2, 2, 3, 1]
excelsior	0.7	0.64031	[1, 0, 0, 2, 0, 1, 1, 1, 1, 0]
excitabilities	1.5	1.0247	[2, 0, 1, 1, 3, 1, 2, 3, 2, 0]
excitableness	1.0	1.09545	[0, 0, 2, 0, 2, 0, 2, 0, 1, 3]
excitant	1.8	1.16619	[1, 0, 1, 3, 2, 0, 3, 3, 2, 3]
excitants	1.2	0.9798	[1, 0, 1, 2, 2, 2, 1, -1, 2, 2]
excitative	0.3	0.78102	[0, 1, 1, 0, 0, 0, 2, 0, -1, 0]
exciter	1.9	0.9434	[3, 2, 3, 1, 0, 1, 2, 3, 2, 2]
excitor	0.5	0.67082	[2, 0, 0, 0, 1, 1, 1, 0, 0, 0]
excruciate	-2.7	0.64031	[-2, -3, -2, -3, -3, -2, -4, -3, -2, -3]
excruciated	-1.3	1.9	[-4, -1, -4, 0, 2, -2, -1, -1, -3, 1]
excruciates	-1.0	2.19089	[-4, 1, -4, 0, 1, -3, -1, 1, -3, 2]
excruciation	-3.4	0.66332	[-4, -3, -2, -4, -4, -3, -4, -3, -3, -4]
excruciations	-1.9	1.51327	[-3, -3, -2, -4, -1, -1, 1, -4, -1, -1]
exhaustibility	-0.8	1.07703	[0, -2, -3, 0, 1, -1, -1, -1, 0, -1]
exhaustions	-1.1	0.9434	[-1, -3, -2, -1, -1, -1, -1, 1, -1, -1]
exhaustlessness	0.9	1.75784	[2, 2, 1, 1, -4, 2, 1, 2, 0, 2]
exklusive	0.5	0.92195	[0, 0, 0, -1, 2, 0, 1, 2, 1, 0]
exploits	-1.4	0.8	[-2, -2, -2, -1, -1, 0, -2, 0, -2, -2]
exploration	0.9	0.7	[2, 2, 0, 1, 1, 0, 1, 0, 1, 1]
exultantly	1.4	1.49666	[3, 2, 4, 1, 1, 2, -2, 1, 1, 1]
exzellente	2.7	0.64031	[2, 3, 3, 3, 3, 2, 3, 2, 2, 4]
exzitonischen	0.2	0.6	[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
fab	2.0	1.0	[2, 1, 1, 3, 1, 2, 2, 4, 3, 1]
fabelhafte	2.4	0.8	[2, 2, 3, 4, 3, 3, 1, 2, 2, 2]
fabulousness	2.8	1.07703	[4, 1, 4, 3, 1, 3, 3, 2, 4, 3]
fag	-2.1	0.83066	[-3, -1, -2, -4, -2, -2, -2, -1, -2, -2]
faggots	-3.2	0.9798	[-2, -4, -4, -4, -3, -4, -4, -3, -1, -3]
fahrlässig	-2.1	0.9434	[-1, -3, -3, -1, -1, -2, -2, -2, -4, -2]
fail	-2.5	0.67082	[-2, -3, -3, -3, -4, -2, -2, -2, -2, -2]
failingly	-1.4	0.8	[-1, -3, -2, -1, 0, -1, -2, -1, -2, -1]
faille	0.1	0.3	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
faithed	1.3	1.00499	[3, 2, 1, 2, 1, 2, -1, 1, 1, 1]
faithless	-1.0	0.89443	[-1, -1, -1, -2, -2, -1, -1, 0, 1, -2]
faithlessly	-0.9	1.51327	[-1, -2, -1, -3, -2, -1, 3, 0, -1, -1]
faken	-1.8	0.87178	[-3, -1, -2, -1, -2, -2, -3, -2, 0, -2]
fakes	-1.8	1.07703	[-2, -3, -2, -2, -3, 1, -2, -2, -1, -2]
fallen	-0.6	1.8	[-2, -2, -1, 0, -1, 3, -3, 2, 0, -2]
falsch	-2.1	1.04403	[-2, -2, -2, -2, -4, -4, -1, -1, -1, -2]
falsch gelesen	-1.1	0.3	[-1, -1, -1, -2, -1, -1, -1, -1, -1, -1]
fame	1.9	1.13578	[0, 2, 1, 2, 2, 4, 1, 3, 3, 1]
fan	1.3	0.78102	[2, 0, 1, 1, 2, 1, 1, 3, 1, 1]
fantasticalities	2.1	1.04403	[2, 4, 2, 2, 1, 1, 2, 4, 1, 2]
fantasticality	1.7	1.26886	[4, 1, 0, 2, 2, 1, 4, 1, 1, 1]
fantasticalness	1.3	1.9	[2, 3, -3, 0, 3, 2, 2, 3, -1, 2]
fantasticate	1.5	1.96214	[1, 2, -3, 1, 4, 1, 3, 4, 0, 2]
fantastico	0.4	1.49666	[0, 0, 2, 0, 2, -2, 1, -1, -1, 3]
fantastisch	2.6	0.91652	[1, 3, 3, 3, 2, 4, 4, 2, 2, 2]
fantastische	2.0	1.18322	[-1, 3, 2, 2, 2, 2, 3, 1, 3, 3]
farce	-1.7	0.45826	[-2, -2, -1, -2, -2, -1, -1, -2, -2, -2]
faschistische	-2.6	0.8	[-3, -3, -2, -2, -2, -3, -1, -3, -4, -3]
faselt	-0.8	0.4	[-1, -1, -1, 0, -1, -1, -1, 0, -1, -1]
fassungslos	-0.4	1.28062	[-1, -3, -1, 0, -1, -1, 0, 2, 1, 0]
faszinieren	2.4	1.0198	[4, 2, 2, 3, 1, 2, 3, 4, 1, 2]
faszinierend	2.5	0.92195	[3, 3, 3, 4, 2, 3, 2, 3, 1, 1]
fasziniert	2.0	0.44721	[2, 3, 1, 2, 2, 2, 2, 2, 2, 2]
fatal	-2.5	1.62788	[-2, -3, -3, -4, -3, -3, 2, -4, -2, -3]
fatalisms	-1.7	0.9	[-2, -4, -2, -2, -2, -1, -1, -1, -1, -1]
fatalist	-0.5	1.56525	[0, 0, -1, -4, -1, 2, 0, 1, -2, 0]
fatalistisch	-1.0	1.34164	[-3, -1, -3, -1, 1, 0, 1, -2, -1, -1]
fatiguingly	-1.5	0.80623	[-1, 0, -3, -2, -1, -1, -2, -1, -2, -2]
faul	-1.5	1.36015	[-3, -1, -3, -2, 2, -1, -1, -2, -2, -2]
fauler	-2.3	0.64031	[-3, -2, -3, -2, -1, -2, -2, -3, -2, -3]
faulste	-2.7	0.64031	[-2, -2, -3, -4, -3, -3, -2, -2, -3, -3]
faultfinder	-0.8	1.32665	[-3, -2, -2, -1, 1, 1, 1, -1, -1, -1]
faultfinding	-2.1	0.83066	[-3, -2, -1, -2, -1, -3, -1, -3, -2, -3]
faultier	-2.1	0.7	[-3, -3, -3, -1, -2, -2, -2, -1, -2, -2]
faultiest	-2.1	0.53852	[-3, -1, -2, -2, -2, -2, -2, -2, -3, -2]
fav	2.0	0.63246	[2, 1, 2, 2, 2, 1, 3, 2, 3, 2]
fave	1.9	1.51327	[1, 3, -2, 3, 2, 3, 1, 3, 2, 3]
favorableness	2.2	0.87178	[1, 2, 1, 3, 2, 2, 2, 4, 2, 3]
favorer	1.3	1.18743	[2, 2, 1, 1, -2, 1, 2, 2, 2, 2]
favorers	1.4	0.4899	[2, 2, 1, 2, 1, 2, 1, 1, 1, 1]
favorisiert	1.8	0.6	[3, 2, 1, 2, 1, 2, 2, 1, 2, 2]
favoritisms	0.7	0.9	[0, 2, -1, 1, 0, 0, 1, 1, 2, 1]
favourer	1.6	0.4899	[1, 2, 2, 1, 1, 2, 2, 2, 1, 2]
favourers	1.6	0.66332	[2, 2, 1, 0, 2, 2, 1, 2, 2, 2]
fearfuller	-2.2	0.87178	[-1, -4, -2, -2, -1, -2, -3, -2, -3, -2]
fearfullest	-2.5	1.0247	[-3, -3, -4, -4, -3, -2, -1, -2, -2, -1]
fehlerhaft	-2.1	0.83066	[-1, -3, -2, -1, -3, -2, -1, -3, -2, -3]
fehlerhafte	-1.3	0.45826	[-1, -1, -1, -1, -2, -2, -2, -1, -1, -1]
fehlgeschlagen	-2.3	0.9	[-2, -3, -1, -2, -2, -1, -3, -3, -4, -2]
fehlgeschlagene	-1.4	0.4899	[-1, -2, -1, -1, -2, -1, -1, -2, -1, -2]
fehlinterpretiert	-1.3	0.64031	[-1, -2, -1, 0, -2, -1, -1, -1, -2, -2]
fehlt	-1.2	0.4	[-1, -2, -1, -1, -1, -1, -2, -1, -1, -1]
feierlich	0.8	0.9798	[0, 2, 0, 1, 1, 2, -1, 2, 1, 0]
feierliche	-0.3	1.1	[-1, -2, -1, 0, -1, 2, 0, -1, 1, 0]
feiernd	-0.6	0.8	[0, 0, -1, -1, 0, 0, -2, -2, 0, 0]
feiert	2.7	0.64031	[2, 3, 3, 2, 2, 3, 3, 3, 4, 2]
feige	-1.6	0.8	[-1, -1, -1, -3, -1, -2, -3, -2, -1, -1]
feigsten sind	-0.9	1.22066	[-3, -1, -2, -1, -2, -1, 1, 1, 0, -1]
fein	0.8	0.6	[1, 0, 1, 2, 1, 1, 1, 1, 0, 0]
feindlich	-2.2	0.6	[-1, -3, -3, -2, -2, -2, -2, -2, -2, -3]
feindliche	-1.3	1.9	[-3, -3, -3, -3, -1, 2, -3, -1, 1, 1]
feinkost	0.4	0.8	[0, 0, 0, 0, 0, 0, 0, 2, 2, 0]
ferociousness	-1.0	1.89737	[2, -4, -2, 0, -2, -3, -1, 0, 2, -2]
ferocities	-1.0	1.54919	[1, 0, -2, 0, 0, -3, 0, 0, -2, -4]
fervid	0.5	2.20227	[4, -2, 1, -2, 4, 0, -1, 2, 1, -2]
festgenommen	-1.7	0.9	[-1, -1, -1, -1, -1, -2, -2, -2, -2, -4]
festival	2.2	0.6	[2, 2, 3, 2, 3, 2, 2, 2, 3, 1]
festivalgoer	1.3	1.1	[1, 3, 2, 3, 0, 0, 1, 2, 0, 1]
festivals	1.5	1.11803	[2, 0, 2, 3, 0, 3, 2, 1, 2, 0]
festlich	2.2	0.6	[2, 2, 3, 1, 3, 2, 3, 2, 2, 2]
festliche	2.0	0.63246	[2, 3, 2, 3, 1, 2, 2, 2, 1, 2]
festlichkeit	2.2	1.07703	[3, 3, 3, 0, 2, 1, 3, 3, 1, 3]
fetalen	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]
feudalen	-0.8	0.87178	[-1, -2, -2, 0, 0, 0, -2, -1, 0, 0]
feudalisms	-0.2	0.74833	[0, 0, 0, 0, 0, 0, -1, 0, -2, 1]
feudalist	-0.9	1.13578	[-2, -2, -2, -2, 0, 0, 1, 0, 0, -2]
feudalistischen	-1.1	0.7	[0, -1, -1, 0, -2, -1, -2, -1, -2, -1]
feudalities	-0.4	1.0198	[-1, 0, -1, -2, -1, 0, -1, 0, 0, 2]
feudalization	-0.3	1.18743	[-2, -2, 0, 0, 2, 0, -1, -1, 1, 0]
feudalize	-0.5	0.92195	[-1, 0, -1, 0, -2, 0, 1, 0, 0, -2]
feudalized	-0.8	1.07703	[-1, -1, -3, 0, 0, 0, 1, -1, -2, -1]
feudalizes	-0.1	0.53852	[0, 0, -1, 0, -1, 0, 0, 0, 1, 0]
feudalizing	-0.7	1.34536	[2, -2, -1, 0, 0, -2, -1, -2, 1, -2]
feudally	-0.6	0.66332	[0, 0, -1, -1, 0, -1, 0, -1, -2, 0]
feudaries	-0.3	0.9	[0, 0, 0, -2, -2, 0, 0, 0, 0, 1]
feudary	-0.8	0.74833	[0, 0, -1, -1, -2, 0, -1, 0, -2, -1]
feudatories	-0.5	0.92195	[-3, 0, -1, 0, 0, 0, 0, -1, 0, 0]
feudatory	-0.1	0.83066	[-2, 0, 0, 0, 1, 0, 1, -1, 0, 0]
feuded	-2.2	0.6	[-2, -2, -2, -1, -3, -3, -2, -3, -2, -2]
feudist	-1.1	0.83066	[-2, 0, -3, -1, -1, -1, 0, -1, -1, -1]
feudists	-0.7	0.9	[0, 0, -1, 0, 0, -2, -2, 0, -2, 0]
feuern	-1.4	0.8	[0, -1, -1, -1, -1, -2, -2, -3, -2, -1]
feurige	-1.4	0.91652	[0, -1, -1, -2, -2, 0, -3, -1, -2, -2]
ficken	-2.5	1.20416	[0, -3, -4, -3, -2, -3, -4, -1, -2, -3]
fickt	-2.1	1.13578	[-3, -2, -1, -1, -1, -2, -4, -2, -4, -1]
fiesta	2.1	0.7	[3, 2, 1, 2, 2, 1, 3, 3, 2, 2]
fiestas	1.5	1.0247	[3, 0, 3, 1, 0, 2, 2, 1, 2, 1]
filets	0.4	0.66332	[1, 0, 0, 0, 2, 0, 0, 1, 0, 0]
findet	-0.9	0.3	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
finstersten	-1.8	2.03961	[-2, -2, 2, -4, -2, -3, -4, -3, 2, -2]
fitness	1.1	0.9434	[0, 2, 1, 0, 1, 3, 2, 1, 0, 1]
flacher	0.4	1.42829	[-2, -2, 1, 2, 1, -1, 1, 2, 1, 1]
flatteries	1.2	1.16619	[2, 2, 3, 1, -1, 0, 0, 1, 2, 2]
flexibel	1.3	0.78102	[2, 1, 0, 0, 1, 2, 2, 1, 2, 2]
flexible	0.9	0.83066	[2, 1, 0, 0, 1, 2, 0, 1, 2, 0]
flieht	-0.7	1.18743	[-3, 0, -2, 0, -1, -1, -1, 1, -1, 1]
flirtatiously	-0.1	1.86815	[2, -1, 1, 2, 1, 1, -3, -3, -2, 1]
flirtatiousness	0.6	1.85472	[1, 0, 2, 1, 1, 2, 1, -4, -1, 3]
flirten	0.8	1.83303	[1, 2, 2, 2, 2, -1, 1, 2, -4, 1]
flirter	-0.4	1.85472	[1, 2, -1, 0, 1, 1, -3, -3, -3, 1]
flirters	0.6	2.10713	[1, 4, 0, 1, 2, 1, -4, 2, 1, -2]
flirtete	-0.2	1.98997	[1, 2, -1, 1, 1, 1, -3, -3, -3, 2]
flirtier	-0.1	1.37477	[-2, 1, 1, 1, 1, -2, 1, -1, -2, 1]
flirtiest	0.4	1.74356	[3, 1, 2, 1, 1, -1, -3, -2, 1, 1]
flirty	0.6	1.35647	[2, -2, 2, 1, 1, -2, 1, 1, 1, 1]
flop	-1.4	0.4899	[-1, -1, -2, -1, -2, -1, -2, -1, -2, -1]
flops	-1.4	0.8	[-2, -2, -2, 0, -2, -1, -2, -1, 0, -2]
flotter	0.6	0.8	[0, 0, 0, 0, 1, 1, 0, 2, 0, 2]
flunk	-1.3	0.78102	[-2, -1, -1, -3, -1, -1, 0, -2, -1, -1]
flunker	-1.9	1.04403	[-4, -1, -3, -2, -1, -1, -3, -2, -1, -1]
flunkers	-1.6	0.8	[-2, -1, -3, -2, 0, -1, -1, -2, -2, -2]
flunkey	-1.8	0.9798	[-4, -1, -3, -2, -1, -1, -2, -2, -1, -1]
flunkeys	-0.6	1.2	[-2, -1, -1, 2, -1, 0, -1, -2, 1, -1]
flunks	-1.8	1.32665	[0, -2, -3, -3, -2, -3, -2, -1, 1, -3]
flunky	-1.8	1.4	[-2, -3, -3, -3, -2, -1, -2, -2, 2, -2]
foehns	0.2	0.4	[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
foeman	-1.8	0.6	[-2, -3, -1, -2, -2, -2, -2, -1, -1, -2]
foemen	-0.3	1.18743	[0, 0, -1, 0, 0, -2, -2, -1, 2, 1]
foetid	-2.3	1.41774	[-1, -3, 0, -2, -3, 0, -3, -3, -4, -4]
foetor	-3.0	0.89443	[-3, -4, -2, -3, -3, -1, -4, -4, -3, -3]
foetors	-2.1	1.04403	[-2, -3, -1, -3, -2, -2, 0, -4, -2, -2]
folgende	-0.5	0.67082	[0, 0, 0, -1, 0, 0, -1, -2, -1, 0]
foltern	-3.0	0.89443	[-4, -4, -4, -2, -3, -2, -4, -2, -2, -3]
fooleries	-1.8	1.07703	[-1, -2, 0, -2, -1, -2, -4, -2, -3, -1]
foolery	-1.8	0.87178	[-2, -2, -3, 0, -3, -1, -2, -2, -2, -1]
foolfish	-0.8	0.87178	[-1, 0, -1, -2, 0, 0, 0, -2, 0, -2]
foolfishes	-0.4	0.4899	[-1, -1, -1, 0, 0, 0, 0, 0, 0, -1]
foolhardier	-1.5	0.67082	[-2, -1, -2, -1, -2, -1, -2, -2, 0, -2]
foolhardiest	-1.3	0.64031	[0, -2, -1, -1, -1, -1, -2, -1, -2, -2]
foolhardily	-1.0	1.41421	[-1, -1, -2, -2, -2, -2, -1, -1, 3, -1]
foolisher	-1.7	0.64031	[-2, -1, -2, -1, -2, -1, -2, -3, -2, -1]
foolishest	-1.4	1.28062	[-2, 1, -2, -3, -2, -2, -1, 1, -2, -2]
foolishnesses	-2.0	0.89443	[-1, -1, -1, -2, -3, -1, -3, -3, -2, -3]
foolscaps	-0.8	0.6	[0, -1, -1, -1, 0, -1, -2, 0, -1, -1]
forbiddances	-1.0	2.0	[-2, 3, 1, -2, -4, -2, -3, -1, -1, 1]
forbidder	-1.6	0.66332	[-1, -2, -2, -2, -2, 0, -2, -2, -2, -1]
forbidders	-1.5	0.80623	[-1, -2, -1, -3, -2, -2, 0, -2, -1, -1]
forbiddingly	-1.9	0.53852	[-2, -1, -2, -2, -2, -2, -3, -2, -1, -2]
fordern	-0.9	0.53852	[-1, -2, 0, -1, -1, -1, -1, -1, 0, -1]
forgivably	1.6	0.66332	[1, 1, 2, 1, 2, 2, 1, 2, 3, 1]
forgivers	1.2	0.6	[2, 1, 2, 1, 0, 1, 1, 2, 1, 1]
forgivingly	1.4	0.4899	[2, 1, 2, 1, 1, 1, 2, 1, 2, 1]
forgivingness	1.8	0.6	[3, 1, 2, 1, 2, 2, 2, 2, 2, 1]
fortgeschrittene	1.0	0.63246	[1, 0, 1, 1, 1, 0, 1, 2, 1, 2]
foughten	-1.9	1.3	[-1, -3, 0, -2, -4, -3, -2, 0, -1, -3]
fraglich	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
franticness	-0.7	1.18743	[-1, -2, 2, -1, -1, -1, 1, -2, -1, -1]
freak	-1.9	0.9434	[-3, -2, -1, -2, -4, -1, -2, -1, -2, -1]
freakier	-1.3	1.1	[-3, -2, -2, 1, -2, -2, -1, 0, -1, -1]
freakiest	-1.6	1.0198	[-2, -3, -3, -3, -1, -1, -1, 0, -1, -1]
freakiness	-1.4	0.8	[-1, -1, -1, -2, -3, 0, -2, -1, -2, -1]
freaking	-1.8	1.16619	[0, -4, -3, -2, -3, -1, -1, -1, -2, -1]
freakishly	-0.8	1.249	[-2, -2, 1, -2, -1, 1, -1, 1, -1, -2]
freakishness	-1.4	1.68523	[-2, -4, -1, 0, -1, -2, 1, 1, -4, -2]
freakout	-1.8	1.6	[-3, 1, -3, -2, -3, -1, -4, 1, -2, -2]
freakouts	-1.5	0.92195	[-2, -2, -1, -1, -2, -2, -2, 1, -2, -2]
freaks	-0.4	1.35647	[2, 0, -2, -1, 0, 1, -2, 1, -1, -2]
freaky	-1.5	1.20416	[-2, -2, -2, -2, -1, -2, 2, -2, -2, -2]
freebase	-0.1	1.44568	[2, 0, -2, 1, -3, 0, -1, 0, 1, 1]
freebased	0.8	1.16619	[2, 0, -1, 0, 3, 0, 1, 2, 1, 0]
freebases	0.8	1.249	[2, 0, -1, 0, 2, 0, 0, 3, 2, 0]
freebee	1.3	0.78102	[1, 2, 1, 1, 1, 0, 3, 2, 1, 1]
freebees	1.3	1.26886	[2, 2, -2, 2, 2, 2, 0, 2, 1, 2]
freebie	1.8	0.9798	[2, 1, 3, 2, 2, 4, 1, 1, 1, 1]
freeboards	0.7	0.9	[0, 0, 0, 1, 0, 0, 2, 2, 2, 0]
freeboot	-0.7	1.67631	[1, -2, -3, -2, -1, -2, -1, 2, -1, 2]
freebooter	-1.7	1.00499	[-2, -2, -3, -3, -2, -2, 0, -1, 0, -2]
freeborn	1.2	0.74833	[1, 0, 3, 1, 1, 1, 1, 1, 2, 1]
freedman	1.1	0.9434	[1, 2, 0, 1, 2, 1, 3, 0, 0, 1]
freedwoman	1.6	1.74356	[3, 2, 0, 4, 4, 3, 1, -1, 0, 0]
freedwomen	1.3	0.78102	[2, 0, 2, 0, 2, 1, 1, 1, 2, 2]
freehand	0.5	0.80623	[0, 0, 0, 1, 0, 2, 0, 2, 0, 0]
freehanded	1.4	0.91652	[3, 0, 0, 2, 1, 2, 2, 1, 2, 1]
freehearted	1.5	0.67082	[2, 0, 1, 2, 2, 2, 2, 1, 1, 2]
freehold	0.7	0.78102	[1, 1, 0, 0, 2, 0, 2, 0, 1, 0]
freeholder	0.5	0.5	[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]
freeholders	0.1	0.83066	[0, 0, 1, 0, 0, 1, 0, -2, 0, 1]
freeholds	1.0	0.63246	[1, 0, 2, 0, 1, 2, 1, 1, 1, 1]
freeload	-1.9	1.04403	[-2, -3, -1, -2, -1, 0, -1, -3, -3, -3]
freeloaded	-1.6	0.8	[-2, 0, -3, -1, -1, -2, -2, -2, -2, -1]
freeloader	-0.7	1.00499	[-2, 0, -1, -2, -1, 1, -1, 1, -1, -1]
freeloading	-1.3	2.0025	[1, -2, -4, -2, -3, -3, 1, 2, 0, -3]
freeloads	-1.3	0.9	[-1, -1, -2, -2, -2, 0, 0, -1, -1, -3]
freeman	1.7	0.78102	[2, 2, 2, 1, 2, 0, 3, 1, 2, 2]
freemartin	-0.5	0.92195	[0, 0, 0, -1, 0, -1, 0, 0, -3, 0]
freemasonries	0.7	0.78102	[0, 1, 0, 0, 0, 1, 1, 0, 2, 2]
freenesses	1.7	0.78102	[1, 2, 1, 2, 2, 2, 3, 2, 2, 0]
freers	1.0	0.89443	[0, 1, 1, 2, 3, 1, 0, 1, 0, 1]
freesia	0.4	0.91652	[0, 0, 3, 0, 1, 0, 0, 0, 0, 0]
freest	1.6	1.28062	[3, 4, 0, 3, 0, 1, 1, 2, 1, 1]
freestyle	0.7	0.9	[2, 0, 1, 0, 2, 0, 0, 2, 0, 0]
freestyler	0.4	0.91652	[0, 0, 0, 0, 1, 0, 0, 0, 0, 3]
freestyles	0.3	0.64031	[0, 0, 0, 0, 1, 0, 0, 0, 0, 2]
freeware	0.7	1.48661	[1, 0, 0, 2, 4, 0, 1, -2, 1, 0]
freewheeled	0.3	0.78102	[1, 0, 0, 0, 0, 1, 2, -1, 0, 0]
freewheeler	0.2	0.87178	[-2, 1, 0, 0, 0, 1, 1, 1, 0, 0]
freewheelers	-0.3	1.00499	[-2, 0, 0, 0, 2, -1, -1, 0, -1, 0]
freewheelingly	0.8	0.87178	[1, 2, 0, 0, 1, 2, 1, -1, 1, 1]
freewriting	0.8	1.07703	[0, 2, 0, 0, 1, 0, 3, 0, 2, 0]
freeze	0.2	0.9798	[-1, 0, 1, 1, -1, 0, 0, -1, 2, 1]
freezingly	-1.6	0.4899	[-1, -2, -2, -1, -2, -2, -2, -2, -1, -1]
frei	1.9	0.53852	[2, 1, 2, 2, 2, 3, 2, 2, 1, 2]
freiberuflich	0.4	0.66332	[2, 0, 0, 0, 1, 0, 0, 0, 1, 0]
freier	1.1	0.7	[2, 2, 0, 2, 1, 1, 1, 0, 1, 1]
freier Wille	1.0	0.7746	[1, 1, 1, -1, 1, 1, 1, 2, 2, 1]
freigelassene	0.7	0.78102	[1, 2, 1, 2, 0, 1, 0, 0, 0, 0]
freigesprochen	1.8	1.83303	[3, -2, 2, 3, 2, 4, 3, 1, -1, 3]
freistehende	1.1	0.83066	[2, 1, 1, 2, 0, 0, 0, 2, 1, 2]
freizusprechen	1.6	0.8	[3, 1, 2, 1, 1, 2, 3, 1, 1, 1]
freudig	2.9	0.7	[2, 3, 4, 3, 4, 2, 2, 3, 3, 3]
freudlos	-2.5	0.67082	[-1, -2, -3, -3, -3, -3, -2, -2, -3, -3]
freuen	1.9	0.9434	[2, 3, 1, 3, 1, 3, 1, 3, 1, 1]
freundlich	2.2	0.4	[2, 2, 2, 3, 2, 2, 2, 2, 2, 3]
freundlicher	2.0	0.63246	[3, 2, 2, 1, 2, 2, 2, 1, 3, 2]
freut sich	2.1	0.7	[2, 1, 2, 3, 2, 3, 3, 2, 2, 1]
freute sich	2.0	0.63246	[2, 1, 2, 3, 2, 2, 3, 1, 2, 2]
friedfertig	1.7	0.45826	[2, 2, 1, 2, 1, 2, 2, 1, 2, 2]
friedlich	2.4	0.66332	[3, 2, 2, 2, 4, 2, 2, 3, 2, 2]
friended	1.7	0.78102	[2, 2, 1, 3, 1, 1, 2, 3, 1, 1]
friending	1.8	1.07703	[1, 4, 2, 0, 1, 3, 2, 2, 1, 2]
friendless	-1.5	0.67082	[-1, -2, -2, -1, 0, -2, -1, -2, -2, -2]
friendlessness	-0.3	2.05183	[-2, -2, 2, 1, -4, -1, 2, 1, -2, 2]
friert	-0.1	1.13578	[0, -2, -2, 1, 0, 0, 0, 0, 2, 0]
frightfulness	-1.9	0.7	[-1, -1, -2, -3, -3, -2, -1, -2, -2, -2]
frighting	-1.5	0.67082	[-1, -2, -2, -3, -1, -1, -1, -1, -2, -1]
frisch	1.3	0.45826	[2, 2, 1, 1, 1, 1, 2, 1, 1, 1]
froh	2.0	0.63246	[3, 2, 1, 2, 2, 2, 1, 3, 2, 2]
frustration	-2.1	0.7	[-3, -2, -3, -2, -1, -2, -3, -2, -1, -2]
frustrieren	-2.0	0.63246	[-2, -3, -2, -1, -3, -2, -2, -1, -2, -2]
frustrierend	-2.0	0.63246	[-1, -3, -2, -2, -2, -2, -2, -3, -2, -1]
frustriert	-1.9	0.7	[-1, -1, -3, -2, -1, -2, -2, -2, -3, -2]
fröhlich	2.5	0.80623	[2, 4, 2, 2, 3, 3, 3, 3, 2, 1]
fröhlich:	2.5	0.67082	[3, 3, 2, 3, 2, 4, 2, 2, 2, 2]
fröhliche	3.1	0.7	[3, 4, 3, 2, 4, 3, 3, 4, 2, 3]
fröhlicher	2.6	0.4899	[2, 2, 3, 3, 2, 3, 3, 2, 3, 3]
fuckers	-2.9	0.9434	[-3, -3, -4, -3, -4, -4, -2, -1, -2, -3]
fuckface	-3.2	1.07703	[-4, -2, -4, -1, -4, -4, -2, -4, -3, -4]
fuckhead	-3.1	1.04403	[-1, -4, -2, -4, -3, -3, -2, -4, -4, -4]
fucktard	-3.1	0.9434	[-4, -4, -4, -3, -4, -2, -4, -2, -2, -2]
fud	-1.1	1.37477	[-1, -3, -1, -1, -3, -2, 2, 0, -1, -1]
fuked	-2.5	0.92195	[-2, -3, -3, -3, -3, -3, 0, -3, -3, -2]
fuking	-3.2	0.9798	[-4, -1, -3, -4, -3, -2, -4, -3, -4, -4]
fumeless	0.3	0.64031	[0, 0, 0, 1, 0, 0, 0, 2, 0, 0]
fumelike	-0.7	1.18743	[0, 0, -3, 0, 0, -2, -1, -2, 1, 0]
fumer	0.7	0.9	[2, 1, 0, 1, 0, 2, 0, -1, 1, 1]
fumers	-0.8	0.6	[0, -1, -1, -2, -1, 0, 0, -1, -1, -1]
fumet	0.4	1.0198	[2, 0, 0, -1, 0, 1, -1, 0, 2, 1]
fumets	-0.4	0.66332	[0, -1, 0, -1, 0, 0, -2, 0, 0, 0]
fumette	-0.6	1.11355	[-2, -2, 0, -1, -1, 2, 0, 0, -1, -1]
funkeln	1.8	0.74833	[0, 2, 2, 2, 1, 2, 3, 2, 2, 2]
funkelt	1.3	1.18743	[3, 2, 0, 0, 3, 0, 2, 0, 1, 2]
funktionsindikatoren	0.9	0.9434	[2, 2, 0, 1, -1, 2, 1, 1, 0, 1]
funky	-0.4	1.62481	[0, -1, 2, -1, 2, 0, -4, -1, 0, -1]
funned	2.3	0.9	[2, 3, 3, 4, 1, 2, 2, 2, 3, 1]
funnelform	0.5	0.80623	[0, 0, 1, 0, 0, 0, 0, 2, 2, 0]
funnelled	-0.1	0.3	[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]
funnies	1.3	1.00499	[2, 1, -1, 2, 1, 2, 3, 1, 1, 1]
funniness	1.8	0.9798	[3, 2, 3, 2, 2, 1, 3, 0, 1, 1]
funninesses	1.6	0.91652	[1, 3, 0, 3, 1, 2, 1, 2, 2, 1]
funning	1.8	0.9798	[2, 2, 1, 2, 1, 4, 0, 2, 2, 2]
funnyman	1.4	0.4899	[2, 2, 1, 2, 1, 1, 1, 1, 2, 1]
funnymen	1.3	1.1	[2, 1, 1, 0, 0, 3, 3, 1, 2, 0]
furchtbar	-2.6	0.4899	[-3, -3, -3, -2, -2, -3, -3, -2, -2, -3]
